title,addr,areacode,sigungucode,contentid,mapx,mapy,is_outdoor,tag
"풍산장 / 안동풍산시장 (3, 8일)",경북 안동시 풍산읍 장터3길 1,35,11,1730535,128.5748889,36.57843072,1,4
풍월당,서울 강남구 도산대로53길 39,1,1,1019644,127.0389222,37.52582395,0,4
프라다 갤러리아 타임월드점,대전 서구 대덕대로 211,3,3,2911577,127.3781825,36.35203476,0,4
프라다 갤러리아WEST,서울 강남구 압구정로 343,1,1,2909040,127.0400693,37.52852921,0,4
프라다 롯데 광복점,부산 중구 중앙대로 2,6,15,2911443,129.0367814,35.09835387,0,4
프라다 롯데 광주점,광주광역시 동구 독립로 268 1층,5,3,2925528,126.9121968,35.15459613,0,4
프라다 롯데 대구점,대구 북구 태평로 161,4,5,2908597,128.5961541,35.87592766,0,4
프라다 롯데 본점,서울 중구 을지로 30,1,24,2907463,126.9810458,37.56540165,0,4
프라다 롯데 부산점,부산 부산진구 가야대로 772,6,7,2909281,129.0559892,35.15733373,0,4
프라다 스타필드 하남점,경기 하남시 미사대로 750,31,30,2928946,127.2237576,37.54548889,0,4
프라다 신세계 강남점,서울 서초구 신반포로 176,1,15,2907611,127.0035816,37.50560622,0,4
프라다 신세계 대구점,대구 동구 동부로 149,4,4,2900766,128.629215,35.87798359,0,4
프라다 신세계 본점,서울 중구 소공로 63,1,24,2907468,126.9810182,37.5609966,0,4
프라다 신세계 센텀시티점,부산 해운대구 센텀남대로 35 신세계백화점 1층,6,16,2910312,129.129552,35.16885602,0,4
프라다 현대 목동점,서울 양천구 목동동로257,1,19,2910563,126.8747288,37.52632928,0,4
프라다 현대 본점,서울 강남구 압구정로 165,1,1,2907504,127.0274843,37.527418,0,4
프라다 현대 신촌점,서울 서대문구 신촌로 83,1,14,2909370,126.9358252,37.55614358,0,4
프라다 현대 울산점,울산 남구 삼산로 261,7,2,2911565,129.3358404,35.53960994,0,4
프라다 현대 코엑스점,서울 강남구 테헤란로 517,1,1,2907522,127.0597791,37.50866798,0,4
프라다 현대 킨텍스점,경기 고양시 일산서구 호수로 817 1층,31,2,2911531,126.7514777,37.66860776,0,4
프라다남성 신세계 강남점,서울 서초구 신반포로 176 6층,1,15,2928286,127.0035816,37.50560622,0,4
프라다남성 신세계 본점,서울 중구 소공로 63 6층,1,24,2925740,126.9810182,37.5609966,0,4
프라다슈즈 신세계 강남점,서울 서초구 신반포로 176 4층,1,15,2899191,127.0035816,37.50560622,0,4
프라이탁 압구정,서울 강남구 선릉로153길 11,1,1,2931019,127.0385278,37.52476851,0,4
프라임안경 스타필드 코엑스점,서울 강남구 영동대로 513 113호,1,1,2922914,127.059218,37.5119176,0,4
프랑코페라로,서울 금천구 벚꽃로 278 (가산동),1,8,3305328,126.8846459,37.47954323,0,4
프랑코페라로 모다아울렛 인천점,인천 서구 북항로32번안길 50 (원창동),2,7,3305620,126.6477389,37.5099716,0,4
프랑코페라로 현대가산,서울 금천구 디지털로10길 9,1,8,2925775,126.8890706,37.4776713,0,4
프랜치캣 롯데안산,경기 안산시 단원구 고잔1길 12,31,15,2924640,126.8345133,37.31805552,0,4
프랫 nc신구로,서울 구로구 구로중앙로 152 (구로동),1,7,3305754,126.8827871,37.5012129,0,4
프레드 갤러리아,"서울 강남구 압구정로 407, 2층",1,1,2929312,127.0418358,37.5279682,0,4
프레드 신세계 대구점,대구 동구 동부로 149,4,4,2929794,128.629215,35.87798359,0,4
프레드페리 롯데파주,경기 파주시 회동길 390,31,27,2930394,126.6937761,37.71787321,0,4
프레드페리 타임스퀘어,서울 영등포구 영중로 15,1,20,2904056,126.9053818,37.5178336,0,4
프레드페리코엑스점,서울 강남구 영동대로513,1,1,2915233,127.059218,37.5119176,0,4
프레딧샵,서울 양천구 신정동,1,19,2944971,126.8719154,37.51925228,0,4
프레쉬,서울 영등포구 영중로 9 (영등포동4가),1,20,3306135,126.9055902,37.51723089,0,4
프레젠트모먼트,서울 마포구 동교로 49-1,1,13,2784912,126.9077278,37.55317675,0,4
프렌치캣,서울 관악구 봉천로 209 (봉천동),1,5,3305389,126.9249975,37.49054823,0,4
프렌치캣,서울 영등포구 영중로 9 (영등포동4가),1,20,3306650,126.9055902,37.51723089,0,4
프렐류드,대전 중구 중앙로129번길 30 (선화동),3,5,3046936,127.4235679,36.32939649,,13
프렐린 뉴코아 평촌,경기 안양시 동안구 동안로 119 (호계동),31,17,3305784,126.9516812,37.38934656,0,4
프로그램 세이브존 광명,경기 광명시 철망산로 87 (철산동),31,4,3306432,126.877569,37.47035528,0,4
프로그램뉴코아아울렛울산,울산 남구 삼산로217,7,2,2916190,129.3308714,35.53833222,0,4
프로스펙스,강원 속초시 중앙로 94,32,5,2905408,128.586328,38.20164932,0,4
프로스펙스,충남 부여군 백제문로387,34,6,2911404,126.9019791,36.30725931,0,4
프로스펙스,경기 파주시 회동길 390,31,27,2927040,126.6937761,37.71787321,0,4
프로스펙스 nc신구로,서울 구로구 구로중앙로 152 (구로동),1,7,3305459,126.8827871,37.5012129,0,4
프로스펙스 뉴코아 광명점,경기 광명시 하안로287번길 8 (하안동),31,4,3306933,126.8797552,37.46120638,0,4
프로스펙스 뉴코아 산본점,경기 군포시 번영로 504 (산본동),31,7,3305707,126.9331866,37.35815818,0,4
프로스펙스 뉴코아 평촌,경기 안양시 동안구 동안로 119 (호계동),31,17,3305966,126.9516812,37.38934656,0,4
프로스펙스 모다아울렛 인천점,인천 서구 북항로32번안길 50 (원창동),2,7,3307204,126.6477389,37.5099716,0,4
프로스펙스 순천중앙점,전남 순천시 시민로 37-1(남내동),38,11,2904657,127.4859958,34.95320639,0,4
프로스펙스 원주,강원 원주시 원일로 61 (원동),32,9,3306123,127.9515641,37.34753629,0,4
프로스펙스 원주 일산동,강원 원주시 원일로 127 (일산동),32,9,3307211,127.9478477,37.3506442,0,4
프로스펙스 원주점,강원 원주시 원일로 61,32,9,3305540,127.9515641,37.34753629,0,4
프로스펙스 일산동점(원주),강원 원주시 원일로 127,32,9,3307104,127.9478477,37.3506442,0,4
프로스펙스_춘천명동점,강원 춘천시 명동길 13-1(조양동),32,13,2903638,127.7272021,37.87923436,0,4
프로월드컵 뉴코아 산본점,경기 군포시 번영로 504 (산본동),31,7,3306480,126.9331866,37.35815818,0,4
프로월드컵 세이브존 광명점,경기 광명시 철망산로 87 (철산동),31,4,3305797,126.877569,37.47035528,0,4
프로월드컵뉴코아아울렛울산,울산 남구 삼산로217,7,2,2916206,129.3308714,35.53833222,0,4
프로젝트 m,경기 수원시 권선구 세화로134,31,13,2927030,126.9973084,37.26422854,0,4
프로젝트M,서울 영등포구 영중로 9 (영등포동4가),1,20,3306729,126.9055902,37.51723089,0,4
프로젝트M,서울 금천구 디지털로 185 (가산동),1,8,3307003,126.8872263,37.47826009,0,4
프로젝트M 현대동대문,"서울 중구 장충단로13길 20, 5층(을지로6가, 현대시티아울렛 동대문점)",1,24,2924331,127.0076822,37.56878784,0,4
프로젝트엠,경기 고양시 일산동구 중앙로1206,31,2,2928828,126.7768508,37.65463484,0,4
프로젝트엠,충남 부여군 규암면 백제문로 387,34,6,3306398,126.9019791,36.30725931,0,4
프로젝트엠,서울 강북구 도봉로 62 (미아동),1,3,3306938,127.0305316,37.61464681,0,4
프로젝트엠 2001아울렛 중계,서울 노원구 동일로204가길 46 (중계동),1,9,3306866,127.0679274,37.6413416,0,4
프로젝트엠 nc신구로,서울 구로구 구로중앙로 152 (구로동),1,7,3306572,126.8827871,37.5012129,0,4
프로젝트엠 뉴코아 산본점,경기 군포시 번영로 504 (산본동),31,7,3307536,126.9331866,37.35815818,0,4
프로젝트엠 뉴코아 평촌,경기 안양시 동안구 동안로 119 (호계동),31,17,3305937,126.9516812,37.38934656,0,4
프로젝트엠 모다아울렛 인천점,인천 서구 북항로32번안길 50 (원창동),2,7,3305329,126.6477389,37.5099716,0,4
프리미엄멀티샵 청담,"서울 강남구 선릉로158길 10, 1층",1,1,2931342,127.0408582,37.52548514,0,4
프리스비 (Frisbee) 건대점,서울 용산구 한강대로 283-8 (갈월동),1,6,1304563,126.9716473,37.54358457,0,4
프리스비 타임스퀘어점,서울 영등포구 영중로 15,1,20,2900329,126.9053818,37.5178336,0,4
프리즘웍스 건대커먼그라운드,서울 광진구 아차산로 200,1,6,2924555,127.065636,37.54147817,0,4
프리티성형외과,서울 서초구 강남대로 441 (서초동),1,15,3307589,127.0252936,37.50178761,0,4
프리페어,제주 제주시 신광로 62 (연동),39,4,3305854,126.4898708,33.48670904,0,4
프리페어 칠성점,제주 제주시 중앙로7길 19,39,4,2907769,126.5266559,33.51500093,0,4
프린세스 롯데 대치점,서울 강남구 도곡로 401 1층,1,1,2915533,127.0534551,37.49678592,0,4
프린세스 롯데 잠실점,서울 송파구 올림픽로 240 1층,1,18,2915537,127.0976312,37.51238212,0,4
프린스성형외과의원,서울 강남구 도산대로 104 (논현동),1,1,3306971,127.0203547,37.5161303,0,4
플라스틱아일랜드,서울 영등포구 영중로 9 (영등포동4가),1,20,3306878,126.9055902,37.51723089,0,4
플라스틱아일랜드,서울 금천구 디지털로 185 (가산동),1,8,3307353,126.8872263,37.47826009,0,4
플라스틱아일랜드 nc신구로,서울 구로구 구로중앙로 152 (구로동),1,7,3306320,126.8827871,37.5012129,0,4
플라스틱아일랜드 뉴코아 평촌,경기 안양시 동안구 동안로 119 (호계동),31,17,3307490,126.9516812,37.38934656,0,4
플라스틱아일랜드 롯데이천,경기 이천시 호법면 프리미엄아울렛로 177-74(단천리),31,26,2922970,127.4000447,37.24227722,0,4
플라스틱아일랜드 신세계파주,경기 파주시 필승로 200,31,27,2931830,126.6965244,37.76940615,0,4
플라잉타이거 롯데월드몰,서울 송파구 올림픽로 300(롯데월드몰),1,18,2902942,127.1040305,37.51424591,0,4
플랙 뉴코아 평촌,경기 안양시 동안구 동안로 119 (호계동),31,17,3307077,126.9516812,37.38934656,0,4
플랙 모다아울렛 인천점,인천 서구 북항로32번안길 50 (원창동),2,7,3305434,126.6477389,37.5099716,0,4
플랙진 현대김포,경기 김포시 아라육로152번길 100 (3층),31,8,2924461,126.7852461,37.59728888,0,4
플랫폼,서울 영등포구 영중로 9 (영등포동4가),1,20,3306599,126.9055902,37.51723089,0,4
플랫폼 플레이스(한남점)[한국관광 품질인증/Korea Quality],서울 용산구 이태원로 268,1,21,2496563,127.0018475,37.53839127,0,4
플랫폼플레이스 롯데동부산,"부산 기장군 기장읍 기장해안로 147, 1층 (롯데몰 동부산점)",6,3,3307007,129.212808,35.19225217,0,4
플랫폼플레이스 코엑스,서울 강남구 영동대로 513,1,1,2902561,127.059218,37.5119176,0,4
플랫폼플레이스 현대김포,"경기 김포시 고촌읍 아라육로152번길 100, 2층 (현대아울렛 김포)",31,8,2931611,126.7852461,37.59728888,0,4
플러스 샵,인천 연수구 국제대로123,2,8,2916298,126.6579998,37.38280322,0,4
플러스샵,서울 중구 장충단로13길 20 (을지로6가),1,24,3306015,127.0076822,37.56878784,0,4
플레이키즈 롯데부여,충남 부여군 규암면 백제문로 387,34,6,2929056,126.9019791,36.30725931,0,4
플레이키즈 프로,경기 안산시 단원구 고잔1길 12,31,15,2924688,126.8345133,37.31805552,0,4
플레이키즈 프로,"서울 구로구 경인로 662 (신도림동, 디큐브시티)",1,7,3307689,126.888417,37.50891489,0,4
플레이키즈 현대동대문,서울 중구 장충단로13길 20(을지로6가),1,24,2918330,127.0076822,37.56878784,0,4
플레이키즈프로,강원 원주시 봉화로1,32,9,2924278,127.9276635,37.3457305,0,4
플레이키즈프로 롯데기흥,"경기 용인시 기흥구 신고매로 124, 1층 (고매동, 롯데프리미엄아울렛 기흥점)",31,23,2909836,127.1209288,37.22542136,0,4
플레이키즈프로 신세계시흥,"경기 시흥시 서해안로 699, 1909호 (정왕동)",31,14,2914849,126.7383981,37.38019383,0,4
플리츠미 롯데팩토리 가산,서울 금천구 벚꽃로 278 (가산동),1,8,3306778,126.8846459,37.47954323,0,4
플리츠프리즈현대무역점,서울 강남구 테헤란로 517 3층,1,1,2918438,127.0597791,37.50866798,0,4
플리츠플리즈,서울 영등포구 영중로 9 (영등포동4가),1,20,3305397,126.9055902,37.51723089,0,4
피규어뮤지엄 제주,제주 서귀포시 안덕면 한창로 243,39,3,2918363,126.3553676,33.28193233,0,4
피그먼트,"서울 구로구 경인로 662 (신도림동, 디큐브시티)",1,7,3306461,126.888417,37.50891489,0,4
피아제 갤러리아,서울 강남구 압구정로 407,1,1,2910936,127.0418358,37.5279682,0,4
피아제 롯데 에비뉴엘점,서울 중구 남대문로 73,1,24,2910822,126.9816708,37.56425735,0,4
피아제 신세계 강남점,서울 서초구 신반포로 176,1,15,2927044,127.0035816,37.50560622,0,4
피아제 현대 본점,서울 강남구 압구정로 165 2층,1,1,2912206,127.0274843,37.527418,0,4
피아제 현대 코엑스점,서울 강남구 테헤란로 517,1,1,2910939,127.0597791,37.50866798,0,4
피어,경기 고양시 일산서구 호수로 817 (대화동),31,2,3307499,126.7514777,37.66860776,0,4
피에르가르뎅,서울 관악구 봉천로 209 (봉천동),1,5,3307459,126.9249975,37.49054823,0,4
피에르가르뎅 모자 뉴코아 평촌,경기 안양시 동안구 동안로 119 (호계동),31,17,3306835,126.9516812,37.38934656,0,4
피에르가르뎅핸드백 모더아울렛구리남양주점,경기 구리시 경춘북로 230 (갈매동),31,6,3306417,127.1159427,37.63340173,0,4
피에이티,강원 원주시 서원대로 486 (단구동) 101호,32,9,3306147,127.9567615,37.32579723,0,4
피지에이투어,서울 관악구 봉천로 209 (봉천동),1,5,3305951,126.9249975,37.49054823,0,4
피플 제주시청,"제주 제주시 신성로13길 19, 1층(이도이동)",39,4,2904321,126.5299559,33.49858891,0,4
피플스안경 분당,경기 성남시 분당구 백현로 97,31,12,2907226,127.1114143,37.37688976,0,4
필름로그 현상소,서울 중구 퇴계로53길 6-17,1,24,2718357,127.0043632,37.56430775,0,4
핏츠로이,서울 강남구 선릉로153길 23,1,1,2910623,127.0375307,37.52467961,0,4
핑,서울 용산구 한강대로 405 (동자동),1,21,3305955,126.971747,37.55489159,0,4
핑,서울 성북구 동소문로 315 (길음동),1,17,3306345,127.028793,37.60845306,0,4
핑 2001아울렛 중계,서울 노원구 동일로204가길 46 (중계동),1,9,3305323,127.0679274,37.6413416,0,4
핑 nc신구로,서울 구로구 구로중앙로 152 (구로동),1,7,3305744,126.8827871,37.5012129,0,4
핑 뉴코아 평촌,경기 안양시 동안구 동안로 119 (호계동),31,17,3306007,126.9516812,37.38934656,0,4
핑 롯데팩토리 가산,서울 금천구 벚꽃로 278 (가산동),1,8,3307152,126.8846459,37.47954323,0,4
핑 모다아울렛 인천점,인천 서구 북항로32번안길 50 (원창동),2,7,3306387,126.6477389,37.5099716,0,4
핑골프,서울 성북구 동소문로 315 (길음동),1,17,3307503,127.028793,37.60845306,0,4
핑골프 신제주,"제주 제주시 신광로 72, 1층(연동)",39,4,2902945,126.4898431,33.48565637,0,4
하나로안경원,서울 중구 남대문시장4길 48,1,24,2910119,126.9770992,37.55813853,0,4
하나비의원,서울 강남구 강남대로 468 9층 (역삼동),1,1,2910108,127.0251602,37.50420677,0,4
하남수산물복합단지,경기 하남시 하남대로 1043-35,31,30,2777867,127.1849722,37.54788236,0,4
하단시장,부산 사하구 낙동대로451번길 26 (하단동),6,10,3027514,128.9698371,35.10395756,1,4
하대원공설시장,경기 성남시 중원구 마지로 118,31,12,2760855,127.1420795,37.42758721,1,4
하동 화개장터,경남 하동군 화개면 쌍계로 15,36,18,132146,127.6240859,35.18802958,1,4
하동공설시장,경남 하동군 하동읍 시장1길 16-3,36,18,2784260,127.7482364,35.06953676,1,4
하루의원,서울 강남구 도산대로 104 (논현동),1,1,3305289,127.0203547,37.5161303,0,4
하모니마트 명동역점,서울 중구 명동10길 58,1,24,2708345,126.9857705,37.5613522,0,4
하모니마트 명동역점,"서울 중구 명동10길 58(충무로2가,신일빌딩별관 지하1층)",1,24,2931379,126.9857538,37.56134109,0,4
하모니마트 인사,서울 종로구 인사동5길 38,1,23,2907540,126.9842259,37.57263697,0,4
하버드안경,서울 중구 남대문로 67 (남대문로2가),1,24,3307749,126.9815347,37.56354909,0,4
"하양꿈바우시장/하양장 (4, 9일)",경북 경산시 하양읍 대학로 1543,35,1,132490,128.8192639,35.91561619,1,4
하우스 도산,서울 강남구 압구정로46길 50,1,1,2713581,127.0357031,37.52542116,0,4
하이마트 간석점,인천 부평구 경원대로 1017,2,6,2914047,126.6913804,37.47389045,0,4
하이마트 개봉점,서울 구로구 경인로 334,1,7,2913681,126.8572229,37.49712681,0,4
하이마트 건국대점,서울 광진구 아차산로 300,1,6,2912363,127.0760602,37.53792877,0,4
하이마트 검단점,인천 서구 서곶로 778,2,7,2914060,126.6755509,37.58703257,0,4
하이마트 고잔점,경기 안산시 단원구 광덕대로 198,31,15,2914130,126.8310832,37.31420313,0,4
하이마트 광교롯데아울렛,경기 수원시 영통구 도청로 10 (이의동),31,13,3307681,127.0554914,37.28606872,0,4
하이마트 구로점,서울 구로구 가마산로 277,1,7,2913657,126.890781,37.4966358,0,4
하이마트 구리점,경기 구리시 동구릉로148번길 33,31,6,2912382,127.1395579,37.61130194,0,4
하이마트 논산점,충남 논산시 중앙로 395,34,3,2914860,127.0891291,36.19940546,0,4
하이마트 동광양점,전남 광양시 중마중앙로 36,38,4,2914986,127.6985276,34.93339008,0,4
하이마트 두정점,충남 천안시 서북구 동서대로 97,34,12,2914731,127.1341914,36.82676205,0,4
하이마트 롯데 광명점,경기 광명시 일직로 17,31,4,2925551,126.8839476,37.42324698,0,4
하이마트 문경점,경북 문경시 당교로 260,35,7,3305933,128.1915839,36.5863088,0,4
하이마트 방축점,충남 아산시 온천대로 1367,34,9,2915236,126.9905,36.78490322,0,4
하이마트 범어네거리,대구 수성구 동대구로 297 (범어동),4,7,3305954,128.6252771,35.85711922,0,4
하이마트 병점점,경기 화성시 효행로 991,31,31,2914435,127.0361702,37.21202139,0,4
하이마트 복산점,울산 중구 서원1길 2,7,1,2915126,129.334987,35.56321839,0,4
